n_bin,bin,bin_from,bin_to,bin_size,variable,ppt_djf,ppt_jja,variable_metric,metric
7875,"(862.175,862.2]",862.175,862.2,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7876,"(862.275,862.3]",862.275,862.3,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7877,"(862.375,862.4]",862.375,862.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7878,"(862.475,862.5]",862.475,862.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7879,"(862.575,862.6]",862.575,862.6,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7880,"(862.6,862.625]",862.6,862.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7881,"(862.675,862.7]",862.675,862.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7882,"(862.775,862.8]",862.775,862.8,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
7883,"(862.875,862.9]",862.875,862.9,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7884,"(862.975,863]",862.975,863,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7885,"(863,863.025]",863,863.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7886,"(863.175,863.2]",863.175,863.2,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
7887,"(863.275,863.3]",863.275,863.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7888,"(863.375,863.4]",863.375,863.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7889,"(863.475,863.5]",863.475,863.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7890,"(863.675,863.7]",863.675,863.7,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7891,"(863.775,863.8]",863.775,863.8,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7892,"(863.875,863.9]",863.875,863.9,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7893,"(864.075,864.1]",864.075,864.1,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7894,"(864.175,864.2]",864.175,864.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7895,"(864.275,864.3]",864.275,864.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7896,"(864.375,864.4]",864.375,864.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7897,"(864.475,864.5]",864.475,864.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7898,"(864.5,864.525]",864.5,864.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7899,"(864.575,864.6]",864.575,864.6,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7900,"(864.675,864.7]",864.675,864.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7901,"(864.775,864.8]",864.775,864.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7902,"(864.875,864.9]",864.875,864.9,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7903,"(865,865.025]",865,865.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7904,"(865.075,865.1]",865.075,865.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7905,"(865.1,865.125]",865.1,865.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7906,"(865.175,865.2]",865.175,865.2,0.025,ppt,6.466562483159993e-5,0,ppt_djf,djf
7907,"(865.275,865.3]",865.275,865.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7908,"(865.375,865.4]",865.375,865.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7909,"(865.475,865.5]",865.475,865.5,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
7910,"(865.575,865.6]",865.575,865.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7911,"(865.675,865.7]",865.675,865.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7912,"(865.775,865.8]",865.775,865.8,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7913,"(865.875,865.9]",865.875,865.9,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7914,"(865.975,866]",865.975,866,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7915,"(866,866.025]",866,866.025,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7916,"(866.075,866.1]",866.075,866.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7917,"(866.175,866.2]",866.175,866.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7918,"(866.275,866.3]",866.275,866.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7919,"(866.375,866.4]",866.375,866.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7920,"(866.575,866.6]",866.575,866.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7921,"(866.6,866.625]",866.6,866.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7922,"(866.675,866.7]",866.675,866.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7923,"(866.775,866.8]",866.775,866.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7924,"(866.875,866.9]",866.875,866.9,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7925,"(866.975,867]",866.975,867,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7926,"(867.075,867.1]",867.075,867.1,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7927,"(867.175,867.2]",867.175,867.2,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7928,"(867.275,867.3]",867.275,867.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7929,"(867.375,867.4]",867.375,867.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7930,"(867.475,867.5]",867.475,867.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7931,"(867.575,867.6]",867.575,867.6,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7932,"(867.675,867.7]",867.675,867.7,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7933,"(867.775,867.8]",867.775,867.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7934,"(867.975,868]",867.975,868,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7935,"(868,868.025]",868,868.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7936,"(868.175,868.2]",868.175,868.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7937,"(868.275,868.3]",868.275,868.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7938,"(868.375,868.4]",868.375,868.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7939,"(868.475,868.5]",868.475,868.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7940,"(868.5,868.525]",868.5,868.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7941,"(868.575,868.6]",868.575,868.6,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7942,"(868.6,868.625]",868.6,868.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7943,"(868.675,868.7]",868.675,868.7,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7944,"(868.875,868.9]",868.875,868.9,0.025,ppt,8.622083310879991e-5,0,ppt_djf,djf
7945,"(868.975,869]",868.975,869,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7946,"(869.075,869.1]",869.075,869.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7947,"(869.175,869.2]",869.175,869.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7948,"(869.275,869.3]",869.275,869.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7949,"(869.375,869.4]",869.375,869.4,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7950,"(869.475,869.5]",869.475,869.5,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7951,"(869.575,869.6]",869.575,869.6,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
7952,"(869.775,869.8]",869.775,869.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7953,"(869.875,869.9]",869.875,869.9,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7954,"(869.975,870]",869.975,870,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7955,"(870.175,870.2]",870.175,870.2,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7956,"(870.275,870.3]",870.275,870.3,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7957,"(870.375,870.4]",870.375,870.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7958,"(870.475,870.5]",870.475,870.5,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7959,"(870.575,870.6]",870.575,870.6,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7960,"(870.875,870.9]",870.875,870.9,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7961,"(870.975,871]",870.975,871,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7962,"(871,871.025]",871,871.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7963,"(871.075,871.1]",871.075,871.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7964,"(871.175,871.2]",871.175,871.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7965,"(871.275,871.3]",871.275,871.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7966,"(871.375,871.4]",871.375,871.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7967,"(871.475,871.5]",871.475,871.5,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7968,"(871.5,871.525]",871.5,871.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7969,"(871.575,871.6]",871.575,871.6,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7970,"(871.6,871.625]",871.6,871.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7971,"(871.675,871.7]",871.675,871.7,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7972,"(871.775,871.8]",871.775,871.8,0.025,ppt,6.466562483159993e-5,0,ppt_djf,djf
7973,"(872.075,872.1]",872.075,872.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7974,"(872.175,872.2]",872.175,872.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7975,"(872.275,872.3]",872.275,872.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7976,"(872.475,872.5]",872.475,872.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7977,"(872.675,872.7]",872.675,872.7,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7978,"(872.775,872.8]",872.775,872.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7979,"(872.875,872.9]",872.875,872.9,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7980,"(873.075,873.1]",873.075,873.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7981,"(873.175,873.2]",873.175,873.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7982,"(873.275,873.3]",873.275,873.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7983,"(873.375,873.4]",873.375,873.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7984,"(873.475,873.5]",873.475,873.5,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7985,"(873.5,873.525]",873.5,873.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7986,"(873.675,873.7]",873.675,873.7,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
7987,"(873.775,873.8]",873.775,873.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7988,"(873.875,873.9]",873.875,873.9,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7989,"(873.975,874]",873.975,874,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7990,"(874,874.025]",874,874.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7991,"(874.175,874.2]",874.175,874.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
7992,"(874.275,874.3]",874.275,874.3,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7993,"(874.375,874.4]",874.375,874.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7994,"(874.475,874.5]",874.475,874.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7995,"(874.5,874.525]",874.5,874.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7996,"(874.575,874.6]",874.575,874.6,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7997,"(874.6,874.625]",874.6,874.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
7998,"(874.675,874.7]",874.675,874.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
7999,"(874.775,874.8]",874.775,874.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8000,"(874.875,874.9]",874.875,874.9,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8001,"(874.975,875]",874.975,875,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8002,"(875.075,875.1]",875.075,875.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8003,"(875.175,875.2]",875.175,875.2,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8004,"(875.275,875.3]",875.275,875.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8005,"(875.375,875.4]",875.375,875.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8006,"(875.475,875.5]",875.475,875.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8007,"(875.5,875.525]",875.5,875.525,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8008,"(875.575,875.6]",875.575,875.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8009,"(875.6,875.625]",875.6,875.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8010,"(875.675,875.7]",875.675,875.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8011,"(875.775,875.8]",875.775,875.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8012,"(875.975,876]",875.975,876,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8013,"(876.075,876.1]",876.075,876.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8014,"(876.1,876.125]",876.1,876.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8015,"(876.175,876.2]",876.175,876.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8016,"(876.275,876.3]",876.275,876.3,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8017,"(876.375,876.4]",876.375,876.4,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
8018,"(876.475,876.5]",876.475,876.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8019,"(876.5,876.525]",876.5,876.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8020,"(876.575,876.6]",876.575,876.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8021,"(876.775,876.8]",876.775,876.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8022,"(876.875,876.9]",876.875,876.9,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8023,"(876.975,877]",876.975,877,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8024,"(877.075,877.1]",877.075,877.1,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8025,"(877.275,877.3]",877.275,877.3,0.025,ppt,8.622083310879991e-5,0,ppt_djf,djf
8026,"(877.375,877.4]",877.375,877.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8027,"(877.475,877.5]",877.475,877.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8028,"(877.575,877.6]",877.575,877.6,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8029,"(877.6,877.625]",877.6,877.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8030,"(877.675,877.7]",877.675,877.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8031,"(877.775,877.8]",877.775,877.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8032,"(877.975,878]",877.975,878,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8033,"(878.075,878.1]",878.075,878.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8034,"(878.175,878.2]",878.175,878.2,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8035,"(878.275,878.3]",878.275,878.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8036,"(878.375,878.4]",878.375,878.4,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8037,"(878.475,878.5]",878.475,878.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8038,"(878.575,878.6]",878.575,878.6,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8039,"(878.675,878.7]",878.675,878.7,0.025,ppt,7.544322897019993e-5,0,ppt_djf,djf
8040,"(878.775,878.8]",878.775,878.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8041,"(878.975,879]",878.975,879,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8042,"(879.075,879.1]",879.075,879.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8043,"(879.175,879.2]",879.175,879.2,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8044,"(879.275,879.3]",879.275,879.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8045,"(879.375,879.4]",879.375,879.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8046,"(879.675,879.7]",879.675,879.7,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8047,"(879.775,879.8]",879.775,879.8,0.025,ppt,6.466562483159993e-5,0,ppt_djf,djf
8048,"(879.875,879.9]",879.875,879.9,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8049,"(879.975,880]",879.975,880,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8050,"(880.075,880.1]",880.075,880.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8051,"(880.1,880.125]",880.1,880.125,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8052,"(880.175,880.2]",880.175,880.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8053,"(880.275,880.3]",880.275,880.3,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
8054,"(880.375,880.4]",880.375,880.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8055,"(880.575,880.6]",880.575,880.6,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8056,"(880.675,880.7]",880.675,880.7,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8057,"(880.775,880.8]",880.775,880.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8058,"(880.875,880.9]",880.875,880.9,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8059,"(880.975,881]",880.975,881,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8060,"(881.075,881.1]",881.075,881.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8061,"(881.175,881.2]",881.175,881.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8062,"(881.275,881.3]",881.275,881.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8063,"(881.375,881.4]",881.375,881.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8064,"(881.475,881.5]",881.475,881.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8065,"(881.575,881.6]",881.575,881.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8066,"(881.675,881.7]",881.675,881.7,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8067,"(881.775,881.8]",881.775,881.8,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8068,"(881.975,882]",881.975,882,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
8069,"(882.075,882.1]",882.075,882.1,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8070,"(882.175,882.2]",882.175,882.2,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8071,"(882.275,882.3]",882.275,882.3,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
8072,"(882.375,882.4]",882.375,882.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8073,"(882.475,882.5]",882.475,882.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8074,"(882.575,882.6]",882.575,882.6,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8075,"(882.6,882.625]",882.6,882.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8076,"(882.675,882.7]",882.675,882.7,0.025,ppt,6.466562483159993e-5,0,ppt_djf,djf
8077,"(882.975,883]",882.975,883,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8078,"(883.1,883.125]",883.1,883.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8079,"(883.175,883.2]",883.175,883.2,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8080,"(883.275,883.3]",883.275,883.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8081,"(883.375,883.4]",883.375,883.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8082,"(883.475,883.5]",883.475,883.5,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8083,"(883.575,883.6]",883.575,883.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8084,"(883.675,883.7]",883.675,883.7,0.025,ppt,6.466562483159993e-5,0,ppt_djf,djf
8085,"(883.875,883.9]",883.875,883.9,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8086,"(883.975,884]",883.975,884,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8087,"(884.1,884.125]",884.1,884.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8088,"(884.175,884.2]",884.175,884.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8089,"(884.375,884.4]",884.375,884.4,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8090,"(884.475,884.5]",884.475,884.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8091,"(884.675,884.7]",884.675,884.7,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8092,"(884.775,884.8]",884.775,884.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8093,"(884.875,884.9]",884.875,884.9,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8094,"(884.975,885]",884.975,885,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8095,"(885,885.025]",885,885.025,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8096,"(885.1,885.125]",885.1,885.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8097,"(885.175,885.2]",885.175,885.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8098,"(885.275,885.3]",885.275,885.3,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8099,"(885.375,885.4]",885.375,885.4,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8100,"(885.475,885.5]",885.475,885.5,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8101,"(885.5,885.525]",885.5,885.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8102,"(885.575,885.6]",885.575,885.6,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8103,"(885.6,885.625]",885.6,885.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8104,"(885.675,885.7]",885.675,885.7,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8105,"(885.775,885.8]",885.775,885.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8106,"(885.875,885.9]",885.875,885.9,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8107,"(886.075,886.1]",886.075,886.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8108,"(886.175,886.2]",886.175,886.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8109,"(886.275,886.3]",886.275,886.3,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8110,"(886.375,886.4]",886.375,886.4,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8111,"(886.575,886.6]",886.575,886.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8112,"(886.6,886.625]",886.6,886.625,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8113,"(886.775,886.8]",886.775,886.8,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8114,"(886.975,887]",886.975,887,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8115,"(887.075,887.1]",887.075,887.1,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8116,"(887.1,887.125]",887.1,887.125,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8117,"(887.175,887.2]",887.175,887.2,0.025,ppt,5.388802069299995e-5,0,ppt_djf,djf
8118,"(887.275,887.3]",887.275,887.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8119,"(887.375,887.4]",887.375,887.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8120,"(887.475,887.5]",887.475,887.5,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8121,"(887.5,887.525]",887.5,887.525,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8122,"(887.575,887.6]",887.575,887.6,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8123,"(887.6,887.625]",887.6,887.625,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8124,"(887.675,887.7]",887.675,887.7,0.025,ppt,4.3110416554399954e-5,0,ppt_djf,djf
8125,"(887.775,887.8]",887.775,887.8,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8126,"(887.875,887.9]",887.875,887.9,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8127,"(888,888.025]",888,888.025,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8128,"(888.075,888.1]",888.075,888.1,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8129,"(888.175,888.2]",888.175,888.2,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8130,"(888.275,888.3]",888.275,888.3,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
8131,"(888.375,888.4]",888.375,888.4,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8132,"(888.5,888.525]",888.5,888.525,0.025,ppt,1.0777604138599989e-5,0,ppt_djf,djf
8133,"(888.575,888.6]",888.575,888.6,0.025,ppt,2.1555208277199977e-5,0,ppt_djf,djf
8134,"(888.675,888.7]",888.675,888.7,0.025,ppt,3.2332812415799966e-5,0,ppt_djf,djf
