n_bin,bin,bin_from,bin_to,bin_size,variable,cwd_avg,variable_metric,metric
3315,"(-880.225,-880.2]",-880.225,-880.2,0.025,cwd,2.2632968691059977e-4,cwd_avg,avg
3316,"(-880.2,-880.175]",-880.2,-880.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3317,"(-880.125,-880.1]",-880.125,-880.1,0.025,cwd,3.341057282965997e-4,cwd_avg,avg
3318,"(-880.1,-880.075]",-880.1,-880.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3319,"(-880.025,-880]",-880.025,-880,0.025,cwd,2.802177076035997e-4,cwd_avg,avg
3320,"(-879.925,-879.9]",-879.925,-879.9,0.025,cwd,2.2632968691059977e-4,cwd_avg,avg
3321,"(-879.825,-879.8]",-879.825,-879.8,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3322,"(-879.725,-879.7]",-879.725,-879.7,0.025,cwd,2.586624993263997e-4,cwd_avg,avg
3323,"(-879.7,-879.675]",-879.7,-879.675,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3324,"(-879.625,-879.6]",-879.625,-879.6,0.025,cwd,2.586624993263997e-4,cwd_avg,avg
3325,"(-879.6,-879.575]",-879.6,-879.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3326,"(-879.525,-879.5]",-879.525,-879.5,0.025,cwd,4.095489572667996e-4,cwd_avg,avg
3327,"(-879.5,-879.475]",-879.5,-879.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3328,"(-879.425,-879.4]",-879.425,-879.4,0.025,cwd,3.4488333243519963e-4,cwd_avg,avg
3329,"(-879.325,-879.3]",-879.325,-879.3,0.025,cwd,2.155520827719998e-4,cwd_avg,avg
3330,"(-879.225,-879.2]",-879.225,-879.2,0.025,cwd,2.802177076035997e-4,cwd_avg,avg
3331,"(-879.2,-879.175]",-879.2,-879.175,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3332,"(-879.125,-879.1]",-879.125,-879.1,0.025,cwd,2.047744786333998e-4,cwd_avg,avg
3333,"(-879.1,-879.075]",-879.1,-879.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3334,"(-879.025,-879]",-879.025,-879,0.025,cwd,2.694401034649997e-4,cwd_avg,avg
3335,"(-879,-878.975]",-879,-878.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3336,"(-878.925,-878.9]",-878.925,-878.9,0.025,cwd,2.3710729104919976e-4,cwd_avg,avg
3337,"(-878.825,-878.8]",-878.825,-878.8,0.025,cwd,2.3710729104919976e-4,cwd_avg,avg
3338,"(-878.8,-878.775]",-878.8,-878.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3339,"(-878.725,-878.7]",-878.725,-878.7,0.025,cwd,2.2632968691059977e-4,cwd_avg,avg
3340,"(-878.7,-878.675]",-878.7,-878.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3341,"(-878.625,-878.6]",-878.625,-878.6,0.025,cwd,2.694401034649997e-4,cwd_avg,avg
3342,"(-878.6,-878.575]",-878.6,-878.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3343,"(-878.525,-878.5]",-878.525,-878.5,0.025,cwd,2.155520827719998e-4,cwd_avg,avg
3344,"(-878.5,-878.475]",-878.5,-878.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3345,"(-878.425,-878.4]",-878.425,-878.4,0.025,cwd,3.233281241579997e-4,cwd_avg,avg
3346,"(-878.325,-878.3]",-878.325,-878.3,0.025,cwd,3.233281241579997e-4,cwd_avg,avg
3347,"(-878.3,-878.275]",-878.3,-878.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3348,"(-878.225,-878.2]",-878.225,-878.2,0.025,cwd,2.4788489518779973e-4,cwd_avg,avg
3349,"(-878.2,-878.175]",-878.2,-878.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3350,"(-878.125,-878.1]",-878.125,-878.1,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3351,"(-878.1,-878.075]",-878.1,-878.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3352,"(-878.025,-878]",-878.025,-878,0.025,cwd,3.4488333243519963e-4,cwd_avg,avg
3353,"(-878,-877.975]",-878,-877.975,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3354,"(-877.925,-877.9]",-877.925,-877.9,0.025,cwd,2.802177076035997e-4,cwd_avg,avg
3355,"(-877.825,-877.8]",-877.825,-877.8,0.025,cwd,2.586624993263997e-4,cwd_avg,avg
3356,"(-877.8,-877.775]",-877.8,-877.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3357,"(-877.725,-877.7]",-877.725,-877.7,0.025,cwd,2.3710729104919976e-4,cwd_avg,avg
3358,"(-877.7,-877.675]",-877.7,-877.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3359,"(-877.625,-877.6]",-877.625,-877.6,0.025,cwd,2.586624993263997e-4,cwd_avg,avg
3360,"(-877.6,-877.575]",-877.6,-877.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3361,"(-877.525,-877.5]",-877.525,-877.5,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3362,"(-877.425,-877.4]",-877.425,-877.4,0.025,cwd,1.939968744947998e-4,cwd_avg,avg
3363,"(-877.325,-877.3]",-877.325,-877.3,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3364,"(-877.3,-877.275]",-877.3,-877.275,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3365,"(-877.225,-877.2]",-877.225,-877.2,0.025,cwd,1.832192703561998e-4,cwd_avg,avg
3366,"(-877.125,-877.1]",-877.125,-877.1,0.025,cwd,2.155520827719998e-4,cwd_avg,avg
3367,"(-877.1,-877.075]",-877.1,-877.075,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3368,"(-877.025,-877]",-877.025,-877,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3369,"(-876.925,-876.9]",-876.925,-876.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3370,"(-876.825,-876.8]",-876.825,-876.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3371,"(-876.725,-876.7]",-876.725,-876.7,0.025,cwd,1.832192703561998e-4,cwd_avg,avg
3372,"(-876.7,-876.675]",-876.7,-876.675,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3373,"(-876.625,-876.6]",-876.625,-876.6,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3374,"(-876.6,-876.575]",-876.6,-876.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3375,"(-876.525,-876.5]",-876.525,-876.5,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3376,"(-876.5,-876.475]",-876.5,-876.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3377,"(-876.425,-876.4]",-876.425,-876.4,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3378,"(-876.325,-876.3]",-876.325,-876.3,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3379,"(-876.225,-876.2]",-876.225,-876.2,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
3380,"(-876.2,-876.175]",-876.2,-876.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3381,"(-876.125,-876.1]",-876.125,-876.1,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3382,"(-876.025,-876]",-876.025,-876,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3383,"(-876,-875.975]",-876,-875.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3384,"(-875.925,-875.9]",-875.925,-875.9,0.025,cwd,2.155520827719998e-4,cwd_avg,avg
3385,"(-875.825,-875.8]",-875.825,-875.8,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3386,"(-875.8,-875.775]",-875.8,-875.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3387,"(-875.725,-875.7]",-875.725,-875.7,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
3388,"(-875.7,-875.675]",-875.7,-875.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3389,"(-875.625,-875.6]",-875.625,-875.6,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3390,"(-875.6,-875.575]",-875.6,-875.575,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3391,"(-875.525,-875.5]",-875.525,-875.5,0.025,cwd,2.802177076035997e-4,cwd_avg,avg
3392,"(-875.5,-875.475]",-875.5,-875.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3393,"(-875.425,-875.4]",-875.425,-875.4,0.025,cwd,2.047744786333998e-4,cwd_avg,avg
3394,"(-875.325,-875.3]",-875.325,-875.3,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3395,"(-875.3,-875.275]",-875.3,-875.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3396,"(-875.225,-875.2]",-875.225,-875.2,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3397,"(-875.2,-875.175]",-875.2,-875.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3398,"(-875.125,-875.1]",-875.125,-875.1,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3399,"(-875.1,-875.075]",-875.1,-875.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3400,"(-875.025,-875]",-875.025,-875,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3401,"(-875,-874.975]",-875,-874.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3402,"(-874.925,-874.9]",-874.925,-874.9,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3403,"(-874.825,-874.8]",-874.825,-874.8,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3404,"(-874.725,-874.7]",-874.725,-874.7,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3405,"(-874.7,-874.675]",-874.7,-874.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3406,"(-874.625,-874.6]",-874.625,-874.6,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3407,"(-874.6,-874.575]",-874.6,-874.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3408,"(-874.525,-874.5]",-874.525,-874.5,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
3409,"(-874.5,-874.475]",-874.5,-874.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3410,"(-874.425,-874.4]",-874.425,-874.4,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3411,"(-874.325,-874.3]",-874.325,-874.3,0.025,cwd,1.939968744947998e-4,cwd_avg,avg
3412,"(-874.225,-874.2]",-874.225,-874.2,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3413,"(-874.2,-874.175]",-874.2,-874.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3414,"(-874.125,-874.1]",-874.125,-874.1,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3415,"(-874.1,-874.075]",-874.1,-874.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3416,"(-874.025,-874]",-874.025,-874,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3417,"(-873.925,-873.9]",-873.925,-873.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3418,"(-873.825,-873.8]",-873.825,-873.8,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3419,"(-873.8,-873.775]",-873.8,-873.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3420,"(-873.725,-873.7]",-873.725,-873.7,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3421,"(-873.7,-873.675]",-873.7,-873.675,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3422,"(-873.625,-873.6]",-873.625,-873.6,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3423,"(-873.6,-873.575]",-873.6,-873.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3424,"(-873.525,-873.5]",-873.525,-873.5,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3425,"(-873.5,-873.475]",-873.5,-873.475,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3426,"(-873.425,-873.4]",-873.425,-873.4,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3427,"(-873.325,-873.3]",-873.325,-873.3,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3428,"(-873.3,-873.275]",-873.3,-873.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3429,"(-873.225,-873.2]",-873.225,-873.2,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3430,"(-873.2,-873.175]",-873.2,-873.175,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3431,"(-873.125,-873.1]",-873.125,-873.1,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3432,"(-873.1,-873.075]",-873.1,-873.075,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3433,"(-873.025,-873]",-873.025,-873,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3434,"(-873,-872.975]",-873,-872.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3435,"(-872.925,-872.9]",-872.925,-872.9,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3436,"(-872.825,-872.8]",-872.825,-872.8,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3437,"(-872.725,-872.7]",-872.725,-872.7,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3438,"(-872.7,-872.675]",-872.7,-872.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3439,"(-872.625,-872.6]",-872.625,-872.6,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3440,"(-872.6,-872.575]",-872.6,-872.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3441,"(-872.525,-872.5]",-872.525,-872.5,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3442,"(-872.5,-872.475]",-872.5,-872.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3443,"(-872.425,-872.4]",-872.425,-872.4,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3444,"(-872.325,-872.3]",-872.325,-872.3,0.025,cwd,1.832192703561998e-4,cwd_avg,avg
3445,"(-872.3,-872.275]",-872.3,-872.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3446,"(-872.225,-872.2]",-872.225,-872.2,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3447,"(-872.2,-872.175]",-872.2,-872.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3448,"(-872.125,-872.1]",-872.125,-872.1,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3449,"(-872.1,-872.075]",-872.1,-872.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3450,"(-872.025,-872]",-872.025,-872,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3451,"(-871.925,-871.9]",-871.925,-871.9,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3452,"(-871.825,-871.8]",-871.825,-871.8,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3453,"(-871.8,-871.775]",-871.8,-871.775,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3454,"(-871.725,-871.7]",-871.725,-871.7,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3455,"(-871.7,-871.675]",-871.7,-871.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3456,"(-871.625,-871.6]",-871.625,-871.6,0.025,cwd,2.047744786333998e-4,cwd_avg,avg
3457,"(-871.525,-871.5]",-871.525,-871.5,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3458,"(-871.425,-871.4]",-871.425,-871.4,0.025,cwd,1.6166406207899985e-4,cwd_avg,avg
3459,"(-871.325,-871.3]",-871.325,-871.3,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3460,"(-871.225,-871.2]",-871.225,-871.2,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3461,"(-871.2,-871.175]",-871.2,-871.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3462,"(-871.125,-871.1]",-871.125,-871.1,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3463,"(-871.1,-871.075]",-871.1,-871.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3464,"(-871.025,-871]",-871.025,-871,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3465,"(-870.925,-870.9]",-870.925,-870.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3466,"(-870.825,-870.8]",-870.825,-870.8,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
3467,"(-870.8,-870.775]",-870.8,-870.775,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3468,"(-870.725,-870.7]",-870.725,-870.7,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3469,"(-870.7,-870.675]",-870.7,-870.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3470,"(-870.625,-870.6]",-870.625,-870.6,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3471,"(-870.6,-870.575]",-870.6,-870.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3472,"(-870.525,-870.5]",-870.525,-870.5,0.025,cwd,2.047744786333998e-4,cwd_avg,avg
3473,"(-870.425,-870.4]",-870.425,-870.4,0.025,cwd,1.7244166621759982e-4,cwd_avg,avg
3474,"(-870.325,-870.3]",-870.325,-870.3,0.025,cwd,1.4010885380179986e-4,cwd_avg,avg
3475,"(-870.225,-870.2]",-870.225,-870.2,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3476,"(-870.2,-870.175]",-870.2,-870.175,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3477,"(-870.125,-870.1]",-870.125,-870.1,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3478,"(-870.1,-870.075]",-870.1,-870.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3479,"(-870.025,-870]",-870.025,-870,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3480,"(-869.925,-869.9]",-869.925,-869.9,0.025,cwd,1.5088645794039985e-4,cwd_avg,avg
3481,"(-869.9,-869.875]",-869.9,-869.875,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3482,"(-869.825,-869.8]",-869.825,-869.8,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
3483,"(-869.8,-869.775]",-869.8,-869.775,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3484,"(-869.725,-869.7]",-869.725,-869.7,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3485,"(-869.7,-869.675]",-869.7,-869.675,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3486,"(-869.625,-869.6]",-869.625,-869.6,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3487,"(-869.6,-869.575]",-869.6,-869.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3488,"(-869.525,-869.5]",-869.525,-869.5,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3489,"(-869.5,-869.475]",-869.5,-869.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3490,"(-869.425,-869.4]",-869.425,-869.4,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3491,"(-869.325,-869.3]",-869.325,-869.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3492,"(-869.3,-869.275]",-869.3,-869.275,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3493,"(-869.225,-869.2]",-869.225,-869.2,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3494,"(-869.2,-869.175]",-869.2,-869.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3495,"(-869.125,-869.1]",-869.125,-869.1,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3496,"(-869.1,-869.075]",-869.1,-869.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3497,"(-869.025,-869]",-869.025,-869,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
3498,"(-869,-868.975]",-869,-868.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3499,"(-868.925,-868.9]",-868.925,-868.9,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3500,"(-868.825,-868.8]",-868.825,-868.8,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3501,"(-868.8,-868.775]",-868.8,-868.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3502,"(-868.725,-868.7]",-868.725,-868.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3503,"(-868.7,-868.675]",-868.7,-868.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3504,"(-868.625,-868.6]",-868.625,-868.6,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3505,"(-868.6,-868.575]",-868.6,-868.575,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3506,"(-868.525,-868.5]",-868.525,-868.5,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3507,"(-868.5,-868.475]",-868.5,-868.475,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3508,"(-868.425,-868.4]",-868.425,-868.4,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3509,"(-868.325,-868.3]",-868.325,-868.3,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3510,"(-868.3,-868.275]",-868.3,-868.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3511,"(-868.225,-868.2]",-868.225,-868.2,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3512,"(-868.2,-868.175]",-868.2,-868.175,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3513,"(-868.125,-868.1]",-868.125,-868.1,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3514,"(-868.1,-868.075]",-868.1,-868.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3515,"(-868.025,-868]",-868.025,-868,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3516,"(-867.925,-867.9]",-867.925,-867.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3517,"(-867.825,-867.8]",-867.825,-867.8,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3518,"(-867.8,-867.775]",-867.8,-867.775,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3519,"(-867.725,-867.7]",-867.725,-867.7,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3520,"(-867.7,-867.675]",-867.7,-867.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3521,"(-867.625,-867.6]",-867.625,-867.6,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3522,"(-867.6,-867.575]",-867.6,-867.575,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3523,"(-867.525,-867.5]",-867.525,-867.5,0.025,cwd,1.2933124966319986e-4,cwd_avg,avg
3524,"(-867.5,-867.475]",-867.5,-867.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3525,"(-867.425,-867.4]",-867.425,-867.4,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3526,"(-867.325,-867.3]",-867.325,-867.3,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3527,"(-867.3,-867.275]",-867.3,-867.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3528,"(-867.225,-867.2]",-867.225,-867.2,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3529,"(-867.125,-867.1]",-867.125,-867.1,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3530,"(-867.1,-867.075]",-867.1,-867.075,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3531,"(-867.025,-867]",-867.025,-867,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3532,"(-866.925,-866.9]",-866.925,-866.9,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3533,"(-866.825,-866.8]",-866.825,-866.8,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3534,"(-866.725,-866.7]",-866.725,-866.7,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3535,"(-866.7,-866.675]",-866.7,-866.675,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3536,"(-866.625,-866.6]",-866.625,-866.6,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3537,"(-866.6,-866.575]",-866.6,-866.575,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3538,"(-866.525,-866.5]",-866.525,-866.5,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3539,"(-866.5,-866.475]",-866.5,-866.475,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3540,"(-866.425,-866.4]",-866.425,-866.4,0.025,cwd,9.69984372473999e-5,cwd_avg,avg
3541,"(-866.325,-866.3]",-866.325,-866.3,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3542,"(-866.3,-866.275]",-866.3,-866.275,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3543,"(-866.225,-866.2]",-866.225,-866.2,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
3544,"(-866.125,-866.1]",-866.125,-866.1,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3545,"(-866.1,-866.075]",-866.1,-866.075,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3546,"(-866.025,-866]",-866.025,-866,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3547,"(-866,-865.975]",-866,-865.975,0.025,cwd,2.1555208277199977e-5,cwd_avg,avg
3548,"(-865.925,-865.9]",-865.925,-865.9,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3549,"(-865.825,-865.8]",-865.825,-865.8,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3550,"(-865.8,-865.775]",-865.8,-865.775,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3551,"(-865.725,-865.7]",-865.725,-865.7,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3552,"(-865.7,-865.675]",-865.7,-865.675,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3553,"(-865.625,-865.6]",-865.625,-865.6,0.025,cwd,6.466562483159993e-5,cwd_avg,avg
3554,"(-865.525,-865.5]",-865.525,-865.5,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
3555,"(-865.425,-865.4]",-865.425,-865.4,0.025,cwd,5.388802069299995e-5,cwd_avg,avg
3556,"(-865.325,-865.3]",-865.325,-865.3,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3557,"(-865.3,-865.275]",-865.3,-865.275,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3558,"(-865.225,-865.2]",-865.225,-865.2,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
3559,"(-865.2,-865.175]",-865.2,-865.175,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3560,"(-865.125,-865.1]",-865.125,-865.1,0.025,cwd,7.544322897019993e-5,cwd_avg,avg
3561,"(-865.1,-865.075]",-865.1,-865.075,0.025,cwd,4.3110416554399954e-5,cwd_avg,avg
3562,"(-865.025,-865]",-865.025,-865,0.025,cwd,8.622083310879991e-5,cwd_avg,avg
3563,"(-865,-864.975]",-865,-864.975,0.025,cwd,1.0777604138599989e-5,cwd_avg,avg
3564,"(-864.925,-864.9]",-864.925,-864.9,0.025,cwd,1.1855364552459988e-4,cwd_avg,avg
3565,"(-864.825,-864.8]",-864.825,-864.8,0.025,cwd,1.077760413859999e-4,cwd_avg,avg
3566,"(-864.8,-864.775]",-864.8,-864.775,0.025,cwd,3.2332812415799966e-5,cwd_avg,avg
